replicate	comparison	metric	estimate
975	different_identifier_matched_control	any_shared_marker	0.004032258064516129
975	same_label_same_identifier	marker_jaccard	0.12335439538060507
975	same_label_no_accepted_identifier	marker_jaccard	0.11860401657589906
975	same_identifier_different_label	marker_jaccard	0.0845870135688684
975	different_identifier_matched_control	marker_jaccard	0.00033602150537634406
976	same_label_same_identifier	any_shared_marker	0.4435483870967742
976	same_label_no_accepted_identifier	any_shared_marker	0.5887096774193549
976	same_identifier_different_label	any_shared_marker	0.46774193548387094
976	different_identifier_matched_control	any_shared_marker	0.020161290322580645
976	same_label_same_identifier	marker_jaccard	0.10180698557714687
976	same_label_no_accepted_identifier	marker_jaccard	0.1492290717586895
976	same_identifier_different_label	marker_jaccard	0.08325994221096213
976	different_identifier_matched_control	marker_jaccard	0.0039670303605313095
977	same_label_same_identifier	any_shared_marker	0.46774193548387094
977	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
977	same_identifier_different_label	any_shared_marker	0.4798387096774194
977	different_identifier_matched_control	any_shared_marker	0.020161290322580645
977	same_label_same_identifier	marker_jaccard	0.10712310367789495
977	same_label_no_accepted_identifier	marker_jaccard	0.12828153183925056
977	same_identifier_different_label	marker_jaccard	0.09787809965703703
977	different_identifier_matched_control	marker_jaccard	0.002815934065934066
978	same_label_same_identifier	any_shared_marker	0.45564516129032256
978	same_label_no_accepted_identifier	any_shared_marker	0.532258064516129
978	same_identifier_different_label	any_shared_marker	0.42338709677419356
978	different_identifier_matched_control	any_shared_marker	0.008064516129032258
978	same_label_same_identifier	marker_jaccard	0.09823663732167053
978	same_label_no_accepted_identifier	marker_jaccard	0.1331633236331178
978	same_identifier_different_label	marker_jaccard	0.06855433992530767
978	different_identifier_matched_control	marker_jaccard	0.0013440860215053765
979	same_label_same_identifier	any_shared_marker	0.46774193548387094
979	same_label_no_accepted_identifier	any_shared_marker	0.4838709677419355
979	same_identifier_different_label	any_shared_marker	0.45161290322580644
979	different_identifier_matched_control	any_shared_marker	0.024193548387096774
979	same_label_same_identifier	marker_jaccard	0.11590783612849431
979	same_label_no_accepted_identifier	marker_jaccard	0.1149944531080576
979	same_identifier_different_label	marker_jaccard	0.07860967766684085
979	different_identifier_matched_control	marker_jaccard	0.0025544216769672586
980	same_label_same_identifier	any_shared_marker	0.46774193548387094
980	same_label_no_accepted_identifier	any_shared_marker	0.5766129032258065
980	same_identifier_different_label	any_shared_marker	0.39919354838709675
980	different_identifier_matched_control	any_shared_marker	0.020161290322580645
980	same_label_same_identifier	marker_jaccard	0.11591263480906945
980	same_label_no_accepted_identifier	marker_jaccard	0.13857663462636238
980	same_identifier_different_label	marker_jaccard	0.07373761990697474
980	different_identifier_matched_control	marker_jaccard	0.002454933586337761
981	same_label_same_identifier	any_shared_marker	0.4475806451612903
981	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
981	same_identifier_different_label	any_shared_marker	0.47580645161290325
981	different_identifier_matched_control	any_shared_marker	0.028225806451612902
981	same_label_same_identifier	marker_jaccard	0.10000930672479534
981	same_label_no_accepted_identifier	marker_jaccard	0.11426104528052974
981	same_identifier_different_label	marker_jaccard	0.09042908585721679
981	different_identifier_matched_control	marker_jaccard	0.00511731771812417
982	same_label_same_identifier	any_shared_marker	0.4838709677419355
982	same_label_no_accepted_identifier	any_shared_marker	0.5725806451612904
982	same_identifier_different_label	any_shared_marker	0.45161290322580644
982	different_identifier_matched_control	any_shared_marker	0.016129032258064516
982	same_label_same_identifier	marker_jaccard	0.10738969693765958
982	same_label_no_accepted_identifier	marker_jaccard	0.1425752908408269
982	same_identifier_different_label	marker_jaccard	0.07545490792940983
982	different_identifier_matched_control	marker_jaccard	0.004734848484848485
983	same_label_same_identifier	any_shared_marker	0.4637096774193548
983	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
983	same_identifier_different_label	any_shared_marker	0.45161290322580644
983	different_identifier_matched_control	any_shared_marker	0.024193548387096774
983	same_label_same_identifier	marker_jaccard	0.11170443084330031
983	same_label_no_accepted_identifier	marker_jaccard	0.13841335782921094
983	same_identifier_different_label	marker_jaccard	0.08759330584816827
983	different_identifier_matched_control	marker_jaccard	0.0034354198668714803
984	same_label_same_identifier	any_shared_marker	0.46774193548387094
984	same_label_no_accepted_identifier	any_shared_marker	0.5443548387096774
984	same_identifier_different_label	any_shared_marker	0.43548387096774194
984	different_identifier_matched_control	any_shared_marker	0.004032258064516129
984	same_label_same_identifier	marker_jaccard	0.11283094192764746
984	same_label_no_accepted_identifier	marker_jaccard	0.1328173372188028
984	same_identifier_different_label	marker_jaccard	0.08227431598814426
984	different_identifier_matched_control	marker_jaccard	0.0002880184331797235
985	same_label_same_identifier	any_shared_marker	0.5080645161290323
985	same_label_no_accepted_identifier	any_shared_marker	0.5564516129032258
985	same_identifier_different_label	any_shared_marker	0.46774193548387094
985	different_identifier_matched_control	any_shared_marker	0.020161290322580645
985	same_label_same_identifier	marker_jaccard	0.10940586877072571
985	same_label_no_accepted_identifier	marker_jaccard	0.1546173507340227
985	same_identifier_different_label	marker_jaccard	0.08861603325253706
985	different_identifier_matched_control	marker_jaccard	0.003123153727992437
986	same_label_same_identifier	any_shared_marker	0.5403225806451613
986	same_label_no_accepted_identifier	any_shared_marker	0.4879032258064516
986	same_identifier_different_label	any_shared_marker	0.4879032258064516
986	different_identifier_matched_control	any_shared_marker	0.012096774193548387
986	same_label_same_identifier	marker_jaccard	0.12164882281596932
986	same_label_no_accepted_identifier	marker_jaccard	0.11717419140228727
986	same_identifier_different_label	marker_jaccard	0.08703273652870427
986	different_identifier_matched_control	marker_jaccard	0.001542644183773216
987	same_label_same_identifier	any_shared_marker	0.4637096774193548
987	same_label_no_accepted_identifier	any_shared_marker	0.4959677419354839
987	same_identifier_different_label	any_shared_marker	0.5120967741935484
987	different_identifier_matched_control	any_shared_marker	0.020161290322580645
987	same_label_same_identifier	marker_jaccard	0.09936390762410686
987	same_label_no_accepted_identifier	marker_jaccard	0.11647753171459853
987	same_identifier_different_label	marker_jaccard	0.09233448990920529
987	different_identifier_matched_control	marker_jaccard	0.0023546961550993807
988	same_label_same_identifier	any_shared_marker	0.5120967741935484
988	same_label_no_accepted_identifier	any_shared_marker	0.5483870967741935
988	same_identifier_different_label	any_shared_marker	0.46774193548387094
988	different_identifier_matched_control	any_shared_marker	0.008064516129032258
988	same_label_same_identifier	marker_jaccard	0.11083801489992191
988	same_label_no_accepted_identifier	marker_jaccard	0.1463448763797373
988	same_identifier_different_label	marker_jaccard	0.08685391998366382
988	different_identifier_matched_control	marker_jaccard	0.0016129032258064516
989	same_label_same_identifier	any_shared_marker	0.5080645161290323
989	same_label_no_accepted_identifier	any_shared_marker	0.5685483870967742
989	same_identifier_different_label	any_shared_marker	0.40725806451612906
989	different_identifier_matched_control	any_shared_marker	0.012096774193548387
989	same_label_same_identifier	marker_jaccard	0.11524871462608655
989	same_label_no_accepted_identifier	marker_jaccard	0.16419583745004313
989	same_identifier_different_label	marker_jaccard	0.06658882211242269
989	different_identifier_matched_control	marker_jaccard	0.0028284887155854894
990	same_label_same_identifier	any_shared_marker	0.4798387096774194
990	same_label_no_accepted_identifier	any_shared_marker	0.47580645161290325
990	same_identifier_different_label	any_shared_marker	0.4153225806451613
990	different_identifier_matched_control	any_shared_marker	0.028225806451612902
990	same_label_same_identifier	marker_jaccard	0.1196517232204352
990	same_label_no_accepted_identifier	marker_jaccard	0.12090495848501068
990	same_identifier_different_label	marker_jaccard	0.07795507912917779
990	different_identifier_matched_control	marker_jaccard	0.003868946913301752
991	same_label_same_identifier	any_shared_marker	0.5161290322580645
991	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
991	same_identifier_different_label	any_shared_marker	0.45161290322580644
991	different_identifier_matched_control	any_shared_marker	0.04032258064516129
991	same_label_same_identifier	marker_jaccard	0.1173041690788932
991	same_label_no_accepted_identifier	marker_jaccard	0.1325893791797492
991	same_identifier_different_label	marker_jaccard	0.07961099489799679
991	different_identifier_matched_control	marker_jaccard	0.005181508087105809
992	same_label_same_identifier	any_shared_marker	0.4637096774193548
992	same_label_no_accepted_identifier	any_shared_marker	0.5725806451612904
992	same_identifier_different_label	any_shared_marker	0.45564516129032256
992	different_identifier_matched_control	any_shared_marker	0.016129032258064516
992	same_label_same_identifier	marker_jaccard	0.10311833104171815
992	same_label_no_accepted_identifier	marker_jaccard	0.1274843245539764
992	same_identifier_different_label	marker_jaccard	0.08643657299373617
992	different_identifier_matched_control	marker_jaccard	0.002390552995391705
993	same_label_same_identifier	any_shared_marker	0.5241935483870968
993	same_label_no_accepted_identifier	any_shared_marker	0.5846774193548387
993	same_identifier_different_label	any_shared_marker	0.5080645161290323
993	different_identifier_matched_control	any_shared_marker	0.012096774193548387
993	same_label_same_identifier	marker_jaccard	0.11826865951441504
993	same_label_no_accepted_identifier	marker_jaccard	0.13265462764588765
993	same_identifier_different_label	marker_jaccard	0.09574078804391897
993	different_identifier_matched_control	marker_jaccard	0.0008280529953917051
994	same_label_same_identifier	any_shared_marker	0.5120967741935484
994	same_label_no_accepted_identifier	any_shared_marker	0.5
994	same_identifier_different_label	any_shared_marker	0.4798387096774194
994	different_identifier_matched_control	any_shared_marker	0.008064516129032258
994	same_label_same_identifier	marker_jaccard	0.11056720791705935
994	same_label_no_accepted_identifier	marker_jaccard	0.14702713742087556
994	same_identifier_different_label	marker_jaccard	0.0864923807612375
994	different_identifier_matched_control	marker_jaccard	0.0012480798771121351
